,Date,VS,Winner,Scoreline,Series Type,Map,Player,Agent,R,ACS,K,D,A,KD +/-,KAST,ADR,HS%,FK,FD,FKFD +/-,R_all,R_attack,R_defend,ACS_all,ACS_attack,ACS_defend,K_all,K_attack,K_defend,D_all,D_attack,D_defend,A_all,A_attack,A_defend,KD +/-_all,KD +/-_attack,KD +/-_defend,KAST_all,KAST_attack,KAST_defend,ADR_all,ADR_attack,ADR_defend,HS%_all,HS%_attack,HS%_defend,FK_all,FK_attack,FK_defend,FD_all,FD_attack,FD_defend,FKFD +/-_all,FKFD +/-_attack,FKFD +/-_defend,Team
166,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,All Maps,C0M ,-,"1.49
1.56
1.21","282
284
280","17
13
4","9
7
2","3
3
0","+8
+6
+2","80%
75%
100%","195
209
138","26%
29%
18%","2
2
0","1
1
0","+1
+1
0",1.49,1.56,1.21,282,284,280,17,13,4,9,7,2,3,3,0,+8,+6,+2,80%,75%,100%,195,209,138,26%,29%,18%,2,2,0,1,1,0,+1,+1,0,Evil Geniuses
167,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,All Maps,Ethan ,-,"1.48
1.65
0.79","170
180
133","10
9
1","6
3
3","12
10
2","+4
+6
-2","100%
100%
100%","97
98
95","14%
10%
29%","0
0
0","0
0
0","0
0
0",1.48,1.65,0.79,170,180,133,10,9,1,6,3,3,12,10,2,+4,+6,-2,100%,100%,100%,97,98,95,14%,10%,29%,0,0,0,0,0,0,0,0,0,Evil Geniuses
168,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,All Maps,Demon1 ,-,"1.19
1.22
1.05","170
160
214","11
8
3","8
6
2","4
4
0","+3
+2
+1","80%
83%
67%","112
115
100","41%
47%
20%","1
0
1","0
0
0","+1
0
+1",1.19,1.22,1.05,170,160,214,11,8,3,8,6,2,4,4,0,+3,+2,+1,80%,83%,67%,112,115,100,41%,47%,20%,1,0,1,0,0,0,+1,0,+1,Evil Geniuses
169,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,All Maps,jawgemo ,-,"1.01
1.00
1.05","200
206
178","11
9
2","10
8
2","4
3
1","+1
+1
0","80%
83%
67%","160
157
171","31%
30%
38%","2
2
0","5
3
2","-3
-1
-2",1.01,1.00,1.05,200,206,178,11,9,2,10,8,2,4,3,1,+1,+1,0,80%,83%,67%,160,157,171,31%,30%,38%,2,2,0,5,3,2,-3,-1,-2,Evil Geniuses
170,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,1 Fracture,nAts ,Cypher,"0.93
0.49
1.04","245
203
257","13
2
11","13
4
9","1
0
1","0
-2
+2","80%
100%
75%","161
123
170","33%
10%
41%","1
1
0","0
0
0","+1
+1
0",0.93,0.49,1.04,245,203,257,13,2,11,13,4,9,1,0,1,0,-2,+2,80%,100%,75%,161,123,170,33%,10%,41%,1,1,0,0,0,0,+1,+1,0,Team Liquid
171,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,1 Fracture,Jamppi ,Skye,"0.91
1.48
0.77","193
304
166","11
4
7","12
3
9","4
0
4","-1
+1
-2","73%
67%
75%","129
164
121","18%
20%
17%","1
0
1","1
0
1","0
0
0",0.91,1.48,0.77,193,304,166,11,4,7,12,3,9,4,0,4,-1,+1,-2,73%,67%,75%,129,164,121,18%,20%,17%,1,0,1,1,0,1,0,0,0,Team Liquid
172,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,1 Fracture,Sayf ,Raze,"0.50
0.05
0.61","188
68
219","8
0
8","14
4
10","3
2
1","-6
-4
-2","60%
33%
67%","128
77
141","15%
14%
15%","1
0
1","2
1
1","-1
-1
0",0.50,0.05,0.61,188,68,219,8,0,8,14,4,10,3,2,1,-6,-4,-2,60%,33%,67%,128,77,141,15%,14%,15%,1,0,1,2,1,1,-1,-1,0,Team Liquid
173,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,1 Fracture,Redgar ,Omen,"0.46
1.37
0.23","106
257
69","6
3
3","14
2
12","2
1
1","-8
+1
-9","47%
67%
42%","60
146
39","40%
50%
29%","1
0
1","2
0
2","-1
0
-1",0.46,1.37,0.23,106,257,69,6,3,3,14,2,12,2,1,1,-8,+1,-9,47%,67%,42%,60,146,39,40%,50%,29%,1,0,1,2,0,2,-1,0,-1,Team Liquid
174,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,1 Fracture,soulcas ,Viper,"0.27
0.42
0.24","123
168
113","5
2
3","14
4
10","5
1
4","-9
-2
-7","53%
100%
42%","75
75
75","16%
25%
13%","2
1
1","4
0
4","-2
+1
-3",0.27,0.42,0.24,123,168,113,5,2,3,14,4,10,5,1,4,-9,-2,-7,53%,100%,42%,75,75,75,16%,25%,13%,2,1,1,4,0,4,-2,+1,-3,Team Liquid
175,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,1 Fracture,Boostio ,Killjoy,"1.55
1.50
1.76","347
350
341","18
15
3","10
8
2","7
4
3","+8
+7
+1","87%
83%
100%","232
224
261","23%
19%
37%","4
4
0","0
0
0","+4
+4
0",1.55,1.50,1.76,347,350,341,18,15,3,10,8,2,7,4,3,+8,+7,+1,87%,83%,100%,232,224,261,23%,19%,37%,4,4,0,0,0,0,+4,+4,0,Evil Geniuses
176,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,1 Fracture,C0M ,Sova,"1.49
1.56
1.21","282
284
280","17
13
4","9
7
2","3
3
0","+8
+6
+2","80%
75%
100%","195
209
138","26%
29%
18%","2
2
0","1
1
0","+1
+1
0",1.49,1.56,1.21,282,284,280,17,13,4,9,7,2,3,3,0,+8,+6,+2,80%,75%,100%,195,209,138,26%,29%,18%,2,2,0,1,1,0,+1,+1,0,Evil Geniuses
177,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,1 Fracture,Ethan ,Breach,"1.48
1.65
0.79","170
180
133","10
9
1","6
3
3","12
10
2","+4
+6
-2","100%
100%
100%","97
98
95","14%
10%
29%","0
0
0","0
0
0","0
0
0",1.48,1.65,0.79,170,180,133,10,9,1,6,3,3,12,10,2,+4,+6,-2,100%,100%,100%,97,98,95,14%,10%,29%,0,0,0,0,0,0,0,0,0,Evil Geniuses
178,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,1 Fracture,Demon1 ,Brimstone,"1.19
1.22
1.05","170
160
214","11
8
3","8
6
2","4
4
0","+3
+2
+1","80%
83%
67%","112
115
100","41%
47%
20%","1
0
1","0
0
0","+1
0
+1",1.19,1.22,1.05,170,160,214,11,8,3,8,6,2,4,4,0,+3,+2,+1,80%,83%,67%,112,115,100,41%,47%,20%,1,0,1,0,0,0,+1,0,+1,Evil Geniuses
179,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,1 Fracture,jawgemo ,Raze,"1.01
1.00
1.05","200
206
178","11
9
2","10
8
2","4
3
1","+1
+1
0","80%
83%
67%","160
157
171","31%
30%
38%","2
2
0","5
3
2","-3
-1
-2",1.01,1.00,1.05,200,206,178,11,9,2,10,8,2,4,3,1,+1,+1,0,80%,83%,67%,160,157,171,31%,30%,38%,2,2,0,5,3,2,-3,-1,-2,Evil Geniuses
180,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,2 Haven,nAts ,Cypher,"0.93
0.49
1.04","245
203
257","13
2
11","13
4
9","1
0
1","0
-2
+2","80%
100%
75%","161
123
170","33%
10%
41%","1
1
0","0
0
0","+1
+1
0",0.93,0.49,1.04,245,203,257,13,2,11,13,4,9,1,0,1,0,-2,+2,80%,100%,75%,161,123,170,33%,10%,41%,1,1,0,0,0,0,+1,+1,0,Team Liquid
181,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,2 Haven,Jamppi ,Skye,"0.91
1.48
0.77","193
304
166","11
4
7","12
3
9","4
0
4","-1
+1
-2","73%
67%
75%","129
164
121","18%
20%
17%","1
0
1","1
0
1","0
0
0",0.91,1.48,0.77,193,304,166,11,4,7,12,3,9,4,0,4,-1,+1,-2,73%,67%,75%,129,164,121,18%,20%,17%,1,0,1,1,0,1,0,0,0,Team Liquid
182,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,2 Haven,Sayf ,Raze,"0.50
0.05
0.61","188
68
219","8
0
8","14
4
10","3
2
1","-6
-4
-2","60%
33%
67%","128
77
141","15%
14%
15%","1
0
1","2
1
1","-1
-1
0",0.50,0.05,0.61,188,68,219,8,0,8,14,4,10,3,2,1,-6,-4,-2,60%,33%,67%,128,77,141,15%,14%,15%,1,0,1,2,1,1,-1,-1,0,Team Liquid
183,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,2 Haven,Redgar ,Omen,"0.46
1.37
0.23","106
257
69","6
3
3","14
2
12","2
1
1","-8
+1
-9","47%
67%
42%","60
146
39","40%
50%
29%","1
0
1","2
0
2","-1
0
-1",0.46,1.37,0.23,106,257,69,6,3,3,14,2,12,2,1,1,-8,+1,-9,47%,67%,42%,60,146,39,40%,50%,29%,1,0,1,2,0,2,-1,0,-1,Team Liquid
184,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,2 Haven,soulcas ,Viper,"0.27
0.42
0.24","123
168
113","5
2
3","14
4
10","5
1
4","-9
-2
-7","53%
100%
42%","75
75
75","16%
25%
13%","2
1
1","4
0
4","-2
+1
-3",0.27,0.42,0.24,123,168,113,5,2,3,14,4,10,5,1,4,-9,-2,-7,53%,100%,42%,75,75,75,16%,25%,13%,2,1,1,4,0,4,-2,+1,-3,Team Liquid
185,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,2 Haven,Boostio ,Killjoy,"1.55
1.50
1.76","347
350
341","18
15
3","10
8
2","7
4
3","+8
+7
+1","87%
83%
100%","232
224
261","23%
19%
37%","4
4
0","0
0
0","+4
+4
0",1.55,1.50,1.76,347,350,341,18,15,3,10,8,2,7,4,3,+8,+7,+1,87%,83%,100%,232,224,261,23%,19%,37%,4,4,0,0,0,0,+4,+4,0,Evil Geniuses
186,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,2 Haven,C0M ,Sova,"1.49
1.56
1.21","282
284
280","17
13
4","9
7
2","3
3
0","+8
+6
+2","80%
75%
100%","195
209
138","26%
29%
18%","2
2
0","1
1
0","+1
+1
0",1.49,1.56,1.21,282,284,280,17,13,4,9,7,2,3,3,0,+8,+6,+2,80%,75%,100%,195,209,138,26%,29%,18%,2,2,0,1,1,0,+1,+1,0,Evil Geniuses
187,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,2 Haven,Ethan ,Breach,"1.48
1.65
0.79","170
180
133","10
9
1","6
3
3","12
10
2","+4
+6
-2","100%
100%
100%","97
98
95","14%
10%
29%","0
0
0","0
0
0","0
0
0",1.48,1.65,0.79,170,180,133,10,9,1,6,3,3,12,10,2,+4,+6,-2,100%,100%,100%,97,98,95,14%,10%,29%,0,0,0,0,0,0,0,0,0,Evil Geniuses
188,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,2 Haven,Demon1 ,Brimstone,"1.19
1.22
1.05","170
160
214","11
8
3","8
6
2","4
4
0","+3
+2
+1","80%
83%
67%","112
115
100","41%
47%
20%","1
0
1","0
0
0","+1
0
+1",1.19,1.22,1.05,170,160,214,11,8,3,8,6,2,4,4,0,+3,+2,+1,80%,83%,67%,112,115,100,41%,47%,20%,1,0,1,0,0,0,+1,0,+1,Evil Geniuses
189,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,2 Haven,jawgemo ,Raze,"1.01
1.00
1.05","200
206
178","11
9
2","10
8
2","4
3
1","+1
+1
0","80%
83%
67%","160
157
171","31%
30%
38%","2
2
0","5
3
2","-3
-1
-2",1.01,1.00,1.05,200,206,178,11,9,2,10,8,2,4,3,1,+1,+1,0,80%,83%,67%,160,157,171,31%,30%,38%,2,2,0,5,3,2,-3,-1,-2,Evil Geniuses
190,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,All Maps,Chronicle ,-,"1.51
1.52
1.49","298
336
184","16
13
3","9
8
1","7
5
2","+7
+5
+2","88%
92%
75%","207
229
139","26%
22%
50%","2
2
0","1
1
0","+1
+1
0",1.51,1.52,1.49,298,336,184,16,13,3,9,8,1,7,5,2,+7,+5,+2,88%,92%,75%,207,229,139,26%,22%,50%,2,2,0,1,1,0,+1,+1,0,FNATIC
191,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,All Maps,Derke ,-,"1.50
1.20
2.42","323
250
541","18
10
8","7
6
1","2
1
1","+11
+4
+7","94%
92%
100%","203
163
322","26%
20%
35%","7
6
1","1
1
0","+6
+5
+1",1.50,1.20,2.42,323,250,541,18,10,8,7,6,1,2,1,1,+11,+4,+7,94%,92%,100%,203,163,322,26%,20%,35%,7,6,1,1,1,0,+6,+5,+1,FNATIC
192,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,All Maps,Alfajer ,-,"1.43
1.32
1.78","240
212
325","16
11
5","5
4
1","1
1
0","+11
+7
+4","81%
75%
100%","149
138
181","26%
28%
20%","2
0
2","0
0
0","+2
0
+2",1.43,1.32,1.78,240,212,325,16,11,5,5,4,1,1,1,0,+11,+7,+4,81%,75%,100%,149,138,181,26%,28%,20%,2,0,2,0,0,0,+2,0,+2,FNATIC
193,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,All Maps,Leo ,-,"1.38
1.41
1.27","178
185
159","12
9
3","4
4
0","4
4
0","+8
+5
+3","94%
92%
100%","89
97
67","11%
15%
0%","0
0
0","1
0
1","-1
0
-1",1.38,1.41,1.27,178,185,159,12,9,3,4,4,0,4,4,0,+8,+5,+3,94%,92%,100%,89,97,67,11%,15%,0%,0,0,0,1,0,1,-1,0,-1,FNATIC
194,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,All Maps,Boaster ,-,"1.22
1.23
1.17","175
198
106","9
8
1","8
7
1","13
7
6","+1
+1
0","88%
83%
100%","105
118
64","11%
10%
14%","2
2
0","0
0
0","+2
+2
0",1.22,1.23,1.17,175,198,106,9,8,1,8,7,1,13,7,6,+1,+1,0,88%,83%,100%,105,118,64,11%,10%,14%,2,2,0,0,0,0,+2,+2,0,FNATIC
195,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,All Maps,jawgemo ,-,"0.76
0.25
0.92","195
176
203","9
2
7","13
4
9","3
0
3","-4
-2
-2","69%
50%
75%","130
107
138","30%
33%
29%","1
1
0","3
1
2","-2
0
-2",0.76,0.25,0.92,195,176,203,9,2,7,13,4,9,3,0,3,-4,-2,-2,69%,50%,75%,130,107,138,30%,33%,29%,1,1,0,3,1,2,-2,0,-2,Evil Geniuses
196,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,All Maps,Boostio ,-,"0.67
0.17
0.83","158
44
196","9
0
9","14
4
10","0
0
0","-5
-4
-1","25%
0%
33%","100
44
119","19%
0%
22%","0
0
0","5
0
5","-5
0
-5",0.67,0.17,0.83,158,44,196,9,0,9,14,4,10,0,0,0,-5,-4,-1,25%,0%,33%,100,44,119,19%,0%,22%,0,0,0,5,0,5,-5,0,-5,Evil Geniuses
197,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,All Maps,Ethan ,-,"0.50
0.61
0.46","86
107
79","3
1
2","14
4
10","7
2
5","-11
-3
-8","56%
50%
58%","62
72
59","22%
22%
21%","0
0
0","0
0
0","0
0
0",0.50,0.61,0.46,86,107,79,3,1,2,14,4,10,7,2,5,-11,-3,-8,56%,50%,58%,62,72,59,22%,22%,21%,0,0,0,0,0,0,0,0,0,Evil Geniuses
198,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,All Maps,C0M ,-,"0.49
0.43
0.51","93
113
86","5
2
3","14
4
10","2
0
2","-9
-2
-7","56%
25%
67%","61
67
60","47%
33%
55%","0
0
0","1
0
1","-1
0
-1",0.49,0.43,0.51,93,113,86,5,2,3,14,4,10,2,0,2,-9,-2,-7,56%,25%,67%,61,67,60,47%,33%,55%,0,0,0,1,0,1,-1,0,-1,Evil Geniuses
199,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,All Maps,Demon1 ,-,"0.45
0.03
0.61","134
20
173","7
0
7","16
4
12","2
0
2","-9
-4
-5","44%
0%
58%","84
20
105","33%
0%
38%","2
0
2","4
2
2","-2
-2
0",0.45,0.03,0.61,134,20,173,7,0,7,16,4,12,2,0,2,-9,-4,-5,44%,0%,58%,84,20,105,33%,0%,38%,2,0,2,4,2,2,-2,-2,0,Evil Geniuses
200,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,1 Lotus,Chronicle ,Viper,"1.51
1.52
1.49","298
336
184","16
13
3","9
8
1","7
5
2","+7
+5
+2","88%
92%
75%","207
229
139","26%
22%
50%","2
2
0","1
1
0","+1
+1
0",1.51,1.52,1.49,298,336,184,16,13,3,9,8,1,7,5,2,+7,+5,+2,88%,92%,75%,207,229,139,26%,22%,50%,2,2,0,1,1,0,+1,+1,0,FNATIC
201,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,1 Lotus,Derke ,Raze,"1.50
1.20
2.42","323
250
541","18
10
8","7
6
1","2
1
1","+11
+4
+7","94%
92%
100%","203
163
322","26%
20%
35%","7
6
1","1
1
0","+6
+5
+1",1.50,1.20,2.42,323,250,541,18,10,8,7,6,1,2,1,1,+11,+4,+7,94%,92%,100%,203,163,322,26%,20%,35%,7,6,1,1,1,0,+6,+5,+1,FNATIC
202,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,1 Lotus,Alfajer ,Killjoy,"1.43
1.32
1.78","240
212
325","16
11
5","5
4
1","1
1
0","+11
+7
+4","81%
75%
100%","149
138
181","26%
28%
20%","2
0
2","0
0
0","+2
0
+2",1.43,1.32,1.78,240,212,325,16,11,5,5,4,1,1,1,0,+11,+7,+4,81%,75%,100%,149,138,181,26%,28%,20%,2,0,2,0,0,0,+2,0,+2,FNATIC
203,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,1 Lotus,Leo ,Fade,"1.38
1.41
1.27","178
185
159","12
9
3","4
4
0","4
4
0","+8
+5
+3","94%
92%
100%","89
97
67","11%
15%
0%","0
0
0","1
0
1","-1
0
-1",1.38,1.41,1.27,178,185,159,12,9,3,4,4,0,4,4,0,+8,+5,+3,94%,92%,100%,89,97,67,11%,15%,0%,0,0,0,1,0,1,-1,0,-1,FNATIC
204,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,1 Lotus,Boaster ,Astra,"1.22
1.23
1.17","175
198
106","9
8
1","8
7
1","13
7
6","+1
+1
0","88%
83%
100%","105
118
64","11%
10%
14%","2
2
0","0
0
0","+2
+2
0",1.22,1.23,1.17,175,198,106,9,8,1,8,7,1,13,7,6,+1,+1,0,88%,83%,100%,105,118,64,11%,10%,14%,2,2,0,0,0,0,+2,+2,0,FNATIC
205,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,1 Lotus,jawgemo ,Omen,"0.76
0.25
0.92","195
176
203","9
2
7","13
4
9","3
0
3","-4
-2
-2","69%
50%
75%","130
107
138","30%
33%
29%","1
1
0","3
1
2","-2
0
-2",0.76,0.25,0.92,195,176,203,9,2,7,13,4,9,3,0,3,-4,-2,-2,69%,50%,75%,130,107,138,30%,33%,29%,1,1,0,3,1,2,-2,0,-2,Evil Geniuses
206,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,1 Lotus,Boostio ,Killjoy,"0.67
0.17
0.83","158
44
196","9
0
9","14
4
10","0
0
0","-5
-4
-1","25%
0%
33%","100
44
119","19%
0%
22%","0
0
0","5
0
5","-5
0
-5",0.67,0.17,0.83,158,44,196,9,0,9,14,4,10,0,0,0,-5,-4,-1,25%,0%,33%,100,44,119,19%,0%,22%,0,0,0,5,0,5,-5,0,-5,Evil Geniuses
207,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,1 Lotus,Ethan ,Skye,"0.50
0.61
0.46","86
107
79","3
1
2","14
4
10","7
2
5","-11
-3
-8","56%
50%
58%","62
72
59","22%
22%
21%","0
0
0","0
0
0","0
0
0",0.50,0.61,0.46,86,107,79,3,1,2,14,4,10,7,2,5,-11,-3,-8,56%,50%,58%,62,72,59,22%,22%,21%,0,0,0,0,0,0,0,0,0,Evil Geniuses
208,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,1 Lotus,C0M ,Breach,"0.49
0.43
0.51","93
113
86","5
2
3","14
4
10","2
0
2","-9
-2
-7","56%
25%
67%","61
67
60","47%
33%
55%","0
0
0","1
0
1","-1
0
-1",0.49,0.43,0.51,93,113,86,5,2,3,14,4,10,2,0,2,-9,-2,-7,56%,25%,67%,61,67,60,47%,33%,55%,0,0,0,1,0,1,-1,0,-1,Evil Geniuses
209,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,1 Lotus,Demon1 ,Jett,"0.45
0.03
0.61","134
20
173","7
0
7","16
4
12","2
0
2","-9
-4
-5","44%
0%
58%","84
20
105","33%
0%
38%","2
0
2","4
2
2","-2
-2
0",0.45,0.03,0.61,134,20,173,7,0,7,16,4,12,2,0,2,-9,-4,-5,44%,0%,58%,84,20,105,33%,0%,38%,2,0,2,4,2,2,-2,-2,0,Evil Geniuses
210,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,2 Fracture,Chronicle ,Viper,"1.51
1.52
1.49","298
336
184","16
13
3","9
8
1","7
5
2","+7
+5
+2","88%
92%
75%","207
229
139","26%
22%
50%","2
2
0","1
1
0","+1
+1
0",1.51,1.52,1.49,298,336,184,16,13,3,9,8,1,7,5,2,+7,+5,+2,88%,92%,75%,207,229,139,26%,22%,50%,2,2,0,1,1,0,+1,+1,0,FNATIC
211,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,2 Fracture,Derke ,Raze,"1.50
1.20
2.42","323
250
541","18
10
8","7
6
1","2
1
1","+11
+4
+7","94%
92%
100%","203
163
322","26%
20%
35%","7
6
1","1
1
0","+6
+5
+1",1.50,1.20,2.42,323,250,541,18,10,8,7,6,1,2,1,1,+11,+4,+7,94%,92%,100%,203,163,322,26%,20%,35%,7,6,1,1,1,0,+6,+5,+1,FNATIC
212,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,2 Fracture,Alfajer ,Killjoy,"1.43
1.32
1.78","240
212
325","16
11
5","5
4
1","1
1
0","+11
+7
+4","81%
75%
100%","149
138
181","26%
28%
20%","2
0
2","0
0
0","+2
0
+2",1.43,1.32,1.78,240,212,325,16,11,5,5,4,1,1,1,0,+11,+7,+4,81%,75%,100%,149,138,181,26%,28%,20%,2,0,2,0,0,0,+2,0,+2,FNATIC
213,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,2 Fracture,Leo ,Fade,"1.38
1.41
1.27","178
185
159","12
9
3","4
4
0","4
4
0","+8
+5
+3","94%
92%
100%","89
97
67","11%
15%
0%","0
0
0","1
0
1","-1
0
-1",1.38,1.41,1.27,178,185,159,12,9,3,4,4,0,4,4,0,+8,+5,+3,94%,92%,100%,89,97,67,11%,15%,0%,0,0,0,1,0,1,-1,0,-1,FNATIC
214,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,2 Fracture,Boaster ,Astra,"1.22
1.23
1.17","175
198
106","9
8
1","8
7
1","13
7
6","+1
+1
0","88%
83%
100%","105
118
64","11%
10%
14%","2
2
0","0
0
0","+2
+2
0",1.22,1.23,1.17,175,198,106,9,8,1,8,7,1,13,7,6,+1,+1,0,88%,83%,100%,105,118,64,11%,10%,14%,2,2,0,0,0,0,+2,+2,0,FNATIC
215,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,2 Fracture,jawgemo ,Omen,"0.76
0.25
0.92","195
176
203","9
2
7","13
4
9","3
0
3","-4
-2
-2","69%
50%
75%","130
107
138","30%
33%
29%","1
1
0","3
1
2","-2
0
-2",0.76,0.25,0.92,195,176,203,9,2,7,13,4,9,3,0,3,-4,-2,-2,69%,50%,75%,130,107,138,30%,33%,29%,1,1,0,3,1,2,-2,0,-2,Evil Geniuses
216,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,2 Fracture,Boostio ,Killjoy,"0.67
0.17
0.83","158
44
196","9
0
9","14
4
10","0
0
0","-5
-4
-1","25%
0%
33%","100
44
119","19%
0%
22%","0
0
0","5
0
5","-5
0
-5",0.67,0.17,0.83,158,44,196,9,0,9,14,4,10,0,0,0,-5,-4,-1,25%,0%,33%,100,44,119,19%,0%,22%,0,0,0,5,0,5,-5,0,-5,Evil Geniuses
217,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,2 Fracture,Ethan ,Skye,"0.50
0.61
0.46","86
107
79","3
1
2","14
4
10","7
2
5","-11
-3
-8","56%
50%
58%","62
72
59","22%
22%
21%","0
0
0","0
0
0","0
0
0",0.50,0.61,0.46,86,107,79,3,1,2,14,4,10,7,2,5,-11,-3,-8,56%,50%,58%,62,72,59,22%,22%,21%,0,0,0,0,0,0,0,0,0,Evil Geniuses
218,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,2 Fracture,C0M ,Breach,"0.49
0.43
0.51","93
113
86","5
2
3","14
4
10","2
0
2","-9
-2
-7","56%
25%
67%","61
67
60","47%
33%
55%","0
0
0","1
0
1","-1
0
-1",0.49,0.43,0.51,93,113,86,5,2,3,14,4,10,2,0,2,-9,-2,-7,56%,25%,67%,61,67,60,47%,33%,55%,0,0,0,1,0,1,-1,0,-1,Evil Geniuses
219,2023-06-20 23:00:00,"FNATIC
Evil Geniuses",FNATIC,2:1,BO3,2 Fracture,Demon1 ,Jett,"0.45
0.03
0.61","134
20
173","7
0
7","16
4
12","2
0
2","-9
-4
-5","44%
0%
58%","84
20
105","33%
0%
38%","2
0
2","4
2
2","-2
-2
0",0.45,0.03,0.61,134,20,173,7,0,7,16,4,12,2,0,2,-9,-4,-5,44%,0%,58%,84,20,105,33%,0%,38%,2,0,2,4,2,2,-2,-2,0,Evil Geniuses
